Timestamp,Age,Gender,Country,family_history,treatment,no_employees,remote_work,tech_company,care_options,leave,mental_health_consequence,phys_health_consequence,mental_vs_physical,obs_consequence
2014-08-27 13:26:00,25,Male,United Kingdom,No,No,26-100,No,Yes,No,Somewhat difficult,Yes,Maybe,No,No
2014-08-27 13:27:00,37,Male,Canada,Yes,Yes,26-100,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 13:29:00,34,Male,United Kingdom,Yes,No,Jun-25,No,Yes,No,Somewhat difficult,No,No,No,Yes
2014-08-27 13:29:00,37,Female,United States,Yes,Yes,More than 1000,No,No,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 13:31:00,28,Female,Canada,Yes,Yes,Jun-25,No,No,Yes,Don't know,No,No,No,Yes
2014-08-27 13:31:00,22,Male,Sweden,No,No,Jun-25,No,Yes,No,Don't know,No,No,No,No
2014-08-27 13:32:00,34,Male,United States,Yes,Yes,01-May,No,Yes,No,Somewhat difficult,Maybe,No,No,Yes
2014-08-27 13:32:00,33,Male,United States,Yes,Yes,26-100,No,Yes,Yes,Somewhat easy,No,No,Don't know,No
2014-08-27 13:33:00,25,Male,South Africa,No,No,Jun-25,No,Yes,No,Somewhat difficult,Maybe,No,No,No
2014-08-27 13:34:00,27,Male,United States,No,No,More than 1000,Yes,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 13:35:00,40,Male,United States,No,Yes,More than 1000,Yes,Yes,Yes,Don't know,Yes,Maybe,No,Yes
2014-08-27 13:35:00,21,Male,United States,No,Yes,Jun-25,No,No,No,Don't know,Maybe,No,Don't know,No
2014-08-27 13:37:00,29,Male,United Kingdom,No,No,Jun-25,No,No,No,Very easy,No,No,Yes,No
2014-08-27 13:37:00,32,Male,United States,Yes,Yes,01-May,Yes,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-27 13:38:00,29,Female,United States,Yes,Yes,500-1000,Yes,No,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 13:39:00,23,Male,United States,Yes,Yes,26-100,Yes,No,No,Somewhat easy,Maybe,No,Yes,No
2014-08-27 13:40:00,28,Male,United States,Yes,No,100-500,No,Yes,No,Somewhat easy,No,No,Yes,Yes
2014-08-27 13:42:00,31,Male,United States,Yes,Yes,100-500,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 13:44:00,27,Male,United Kingdom,No,No,100-500,No,No,Not sure,Very easy,Maybe,Maybe,Don't know,No
2014-08-27 13:44:00,24,Male,United States,No,No,Jun-25,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 13:46:00,29,Male,Canada,No,No,Jun-25,No,Yes,No,Somewhat difficult,Yes,No,Don't know,No
2014-08-27 13:47:00,23,Female,United Kingdom,No,Yes,Jun-25,No,Yes,Not sure,Don't know,Maybe,Maybe,Yes,No
2014-08-27 13:47:00,42,Male,United States,No,No,Jun-25,Yes,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 13:48:00,24,Male,United Kingdom,No,No,01-May,No,Yes,No,Don't know,Yes,No,No,No
2014-08-27 13:49:00,25,Male,Australia,Yes,Yes,Jun-25,No,Yes,Yes,Very difficult,Yes,Maybe,No,Yes
2014-08-27 13:49:00,27,Female,United States,No,Yes,Jun-25,No,Yes,No,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 13:52:00,27,Male,Canada,No,No,Jun-25,Yes,Yes,Yes,Very difficult,Yes,Yes,No,No
2014-08-27 13:52:00,30,Male,United States,No,Yes,100-500,Yes,Yes,Yes,Don't know,No,No,Yes,No
2014-08-27 13:53:00,29,Male,Poland,Yes,Yes,Jun-25,No,Yes,Yes,Very difficult,Maybe,No,No,No
2014-08-27 13:53:00,43,Male,Canada,No,No,Jun-25,Yes,Yes,Not sure,Somewhat easy,Maybe,No,Don't know,No
2014-08-27 13:53:00,32,Male,United States,No,No,Jun-25,No,Yes,Yes,Very easy,No,No,Don't know,No
2014-08-27 13:54:00,41,Male,United States,No,Yes,26-100,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 13:54:00,32,Male,United Kingdom,Yes,Yes,01-May,Yes,Yes,Not sure,Very easy,Maybe,Maybe,Don't know,Yes
2014-08-27 13:55:00,37,Female,United States,Yes,Yes,26-100,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 13:55:00,32,Male,United States,No,No,Jun-25,Yes,Yes,No,Very easy,No,No,Don't know,No
2014-08-27 13:55:00,30,Male,Ireland,No,No,01-May,Yes,Yes,No,Somewhat difficult,No,No,No,No
2014-08-27 13:56:00,23,Female,United States,Yes,Yes,100-500,No,No,No,Don't know,No,No,Yes,No
2014-08-27 13:56:00,30,Male,United States,No,No,More than 1000,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 13:59:00,34,Male,United Kingdom,No,No,26-100,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-27 13:59:00,38,Male,United States,No,Yes,26-100,Yes,Yes,No,Don't know,Yes,No,No,No
2014-08-27 14:01:00,33,Male,Canada,No,No,100-500,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 14:01:00,34,Male,United States,No,No,26-100,No,No,No,Don't know,Maybe,No,Don't know,No
2014-08-27 14:01:00,28,Male,Colombia,No,No,Jun-25,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-27 14:03:00,28,Male,United States,No,Yes,100-500,No,No,Yes,Very easy,Maybe,No,Yes,No
2014-08-27 14:03:00,23,Male,United States,Yes,No,100-500,No,Yes,No,Don't know,Maybe,No,No,No
2014-08-27 14:03:00,22,Male,Australia,Yes,Yes,Jun-25,Yes,Yes,Not sure,Somewhat easy,Maybe,No,No,Yes
2014-08-27 14:06:00,27,Male,Portugal,No,No,Jun-25,No,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-27 14:10:00,18,Male,United States,No,Yes,Jun-25,No,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-27 14:10:00,35,Male,United States,Yes,Yes,26-100,No,Yes,Yes,Somewhat difficult,Yes,No,Don't know,No
2014-08-27 14:10:00,25,Male,Canada,No,No,100-500,No,No,Not sure,Don't know,No,No,No,No
2014-08-27 14:11:00,27,Male,United Kingdom,Yes,Yes,Jun-25,No,Yes,No,Somewhat easy,Maybe,Maybe,Yes,No
2014-08-27 14:11:00,26,Female,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 14:11:00,18,Male,United States,No,No,26-100,No,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-27 14:13:00,38,Female,United States,No,Yes,01-May,No,Yes,Yes,Don't know,No,Maybe,Don't know,Yes
2014-08-27 14:13:00,26,Female,United States,Yes,Yes,More than 1000,Yes,Yes,Yes,Somewhat easy,Maybe,No,Don't know,No
2014-08-27 14:13:00,30,Male,Switzerland,No,No,01-May,No,Yes,No,Somewhat easy,No,No,Yes,No
2014-08-27 14:14:00,35,Male,United States,No,No,More than 1000,No,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-27 14:15:00,45,Male,United States,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 14:15:00,32,Male,United States,No,No,More than 1000,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-27 14:15:00,56,Male,United States,No,Yes,More than 1000,No,Yes,Not sure,Don't know,No,Maybe,Don't know,No
2014-08-27 14:16:00,24,Female,United States,No,No,500-1000,No,Yes,Not sure,Don't know,Maybe,Maybe,No,No
2014-08-27 14:18:00,30,Female,United States,Yes,Yes,26-100,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 14:18:00,60,Male,United States,No,No,More than 1000,No,Yes,No,Don't know,No,No,Yes,No
2014-08-27 14:18:00,33,Male,United States,Yes,Yes,More than 1000,No,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-27 14:19:00,37,Male,United States,No,No,More than 1000,No,Yes,Yes,Don't know,No,No,Don't know,No
2014-08-27 14:19:00,23,Female,United States,No,Yes,More than 1000,No,Yes,Yes,Don't know,No,No,Yes,No
2014-08-27 14:20:00,31,Female,United States,No,Yes,More than 1000,No,Yes,Not sure,Somewhat easy,No,No,Yes,No
2014-08-27 14:20:00,26,Male,United States,No,No,100-500,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-27 14:21:00,28,Female,United States,Yes,Yes,100-500,Yes,No,Yes,Somewhat easy,Yes,No,Yes,No
2014-08-27 14:21:00,37,Female,United States,No,Yes,More than 1000,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 14:22:00,26,Male,Canada,Yes,Yes,Jun-25,No,Yes,No,Don't know,Maybe,No,Yes,No
2014-08-27 14:22:00,26,Male,United States,No,No,26-100,No,Yes,No,Don't know,No,No,Don't know,Yes
2014-08-27 14:22:00,25,Male,United States,No,No,26-100,Yes,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-27 14:23:00,27,Male,United States,No,No,100-500,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 14:23:00,25,Male,Canada,No,Yes,Jun-25,Yes,No,No,Somewhat difficult,Yes,Maybe,Don't know,No
2014-08-27 14:24:00,35,Male,United States,No,Yes,100-500,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-27 14:25:00,36,Male,United States,No,Yes,01-May,No,Yes,Yes,Somewhat easy,Maybe,No,Yes,No
2014-08-27 14:25:00,26,Male,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,Yes,No,No,No
2014-08-27 14:26:00,27,Male,United States,Yes,No,More than 1000,No,Yes,No,Very easy,No,No,Yes,No
2014-08-27 14:27:00,30,Male,United States,No,No,Jun-25,No,No,Not sure,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 14:27:00,29,Male,United States,No,No,100-500,No,No,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 14:27:00,25,Male,United States,No,No,More than 1000,No,No,Yes,Very easy,No,No,Yes,No
2014-08-27 14:27:00,22,Female,United States,Yes,Yes,More than 1000,No,Yes,Yes,Somewhat easy,Maybe,No,Yes,Yes
2014-08-27 14:28:00,29,Male,Latvia,No,No,26-100,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-27 14:28:00,41,Male,United States,Yes,Yes,100-500,Yes,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 14:28:00,29,Male,United States,No,Yes,More than 1000,No,Yes,No,Don't know,Yes,No,No,No
2014-08-27 14:28:00,32,Male,United States,No,No,500-1000,No,Yes,Not sure,Somewhat easy,No,No,Yes,No
2014-08-27 14:28:00,24,Female,United States,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 14:29:00,25,Male,United States,No,Yes,Jun-25,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-27 14:30:00,25,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 14:31:00,30,Female,United States,No,No,More than 1000,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-27 14:31:00,25,Male,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,No,No,Yes,No
2014-08-27 14:31:00,30,Male,United States,No,No,01-May,Yes,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 14:32:00,33,Male,Germany,Yes,Yes,01-May,No,No,No,Somewhat difficult,Yes,Yes,Yes,Yes
2014-08-27 14:32:00,24,Male,United States,No,No,26-100,No,Yes,Not sure,Very easy,No,No,Yes,No
2014-08-27 14:33:00,25,Male,Canada,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Yes,Maybe,No,No
2014-08-27 14:34:00,31,Male,United States,No,No,100-500,No,No,No,Somewhat easy,Maybe,No,No,No
2014-08-27 14:37:00,45,Male,Ireland,No,Yes,01-May,No,Yes,No,Very difficult,No,No,Don't know,No
2014-08-27 14:37:00,29,Male,Romania,No,No,Jun-25,Yes,No,Yes,Don't know,Maybe,Maybe,No,No
2014-08-27 14:37:00,46,Male,United States,No,No,26-100,No,Yes,Not sure,Very easy,No,No,Don't know,No
2014-08-27 14:38:00,30,Male,United Kingdom,No,Yes,26-100,No,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-27 14:38:00,29,Female,United States,No,No,More than 1000,No,Yes,Not sure,Very easy,Maybe,Maybe,Don't know,No
2014-08-27 14:38:00,24,Male,United States,No,No,More than 1000,No,Yes,Yes,Don't know,Yes,No,Don't know,No
2014-08-27 14:38:00,29,Male,United States,No,No,26-100,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 14:38:00,35,Male,United States,No,No,26-100,No,No,Not sure,Don't know,No,No,No,No
2014-08-27 14:39:00,33,Female,United States,Yes,No,26-100,Yes,Yes,Yes,Very difficult,Yes,Maybe,No,No
2014-08-27 14:39:00,27,Male,United States,No,No,More than 1000,No,Yes,Not sure,Very easy,Yes,No,No,No
2014-08-27 14:41:00,36,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 14:41:00,33,Male,United Kingdom,No,No,01-May,Yes,Yes,No,Don't know,Yes,Maybe,No,No
2014-08-27 14:44:00,25,Female,United States,Yes,Yes,26-100,No,Yes,Yes,Don't know,No,No,Don't know,No
2014-08-27 14:45:00,23,Male,United States,Yes,Yes,100-500,No,No,No,Don't know,No,No,Don't know,No
2014-08-27 14:45:00,54,Male,United States,Yes,Yes,More than 1000,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 14:47:00,22,Male,United States,No,No,More than 1000,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-27 14:49:00,29,Male,Belgium,No,No,Jun-25,No,No,No,Don't know,Maybe,No,Don't know,No
2014-08-27 14:49:00,27,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Don't know,No,No,Yes,No
2014-08-27 14:51:00,30,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Very easy,No,No,Yes,No
2014-08-27 14:52:00,26,Male,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 14:52:00,25,Female,Sweden,Yes,No,Jun-25,No,Yes,Yes,Somewhat easy,No,No,No,No
2014-08-27 14:53:00,31,Male,United States,No,Yes,500-1000,No,No,Yes,Don't know,No,No,No,No
2014-08-27 14:54:00,33,Male,United States,Yes,Yes,26-100,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 14:54:00,34,Male,United States,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 14:57:00,34,Male,United States,No,Yes,100-500,Yes,Yes,No,Somewhat easy,Yes,Yes,Don't know,No
2014-08-27 14:58:00,29,Male,United States,No,No,01-May,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 15:03:00,34,Male,Germany,Yes,Yes,26-100,Yes,Yes,No,Somewhat difficult,No,No,Yes,No
2014-08-27 15:04:00,26,Male,United States,Yes,Yes,100-500,Yes,No,No,Don't know,Maybe,No,No,No
2014-08-27 15:05:00,32,Male,United States,Yes,Yes,More than 1000,No,No,Yes,Don't know,No,No,Yes,No
2014-08-27 15:09:00,28,Male,United States,Yes,Yes,More than 1000,No,Yes,Not sure,Somewhat difficult,Maybe,Maybe,No,No
2014-08-27 15:11:00,35,Male,United States,Yes,No,More than 1000,No,Yes,No,Very easy,No,No,Don't know,No
2014-08-27 15:13:00,36,Male,United States,Yes,Yes,100-500,No,Yes,Yes,Very easy,No,No,Don't know,No
2014-08-27 15:14:00,21,Male,United States,Yes,Yes,100-500,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 15:15:00,21,Male,United Kingdom,No,Yes,Jun-25,No,No,Not sure,Very easy,Yes,No,No,No
2014-08-27 15:15:00,22,Female,United States,No,No,More than 1000,No,Yes,No,Somewhat easy,No,No,Yes,No
2014-08-27 15:20:00,41,Male,United States,Yes,Yes,More than 1000,No,Yes,No,Somewhat difficult,Maybe,No,No,Yes
2014-08-27 15:21:00,55,Male,United States,Yes,Yes,More than 1000,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 15:22:00,32,Female,United States,No,Yes,26-100,No,Yes,Yes,Somewhat easy,Maybe,No,Yes,No
2014-08-27 15:22:00,21,Female,United States,Yes,Yes,26-100,No,Yes,Not sure,Somewhat easy,Yes,No,Don't know,No
2014-08-27 15:22:00,45,Male,United States,No,Yes,26-100,Yes,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 15:22:00,27,Female,United States,No,Yes,More than 1000,No,Yes,Yes,Don't know,Yes,Maybe,No,No
2014-08-27 15:22:00,25,Female,United States,Yes,Yes,26-100,Yes,Yes,No,Don't know,Maybe,No,Yes,No
2014-08-27 15:22:00,34,Female,United States,Yes,Yes,More than 1000,No,No,Yes,Very difficult,Maybe,Maybe,Yes,No
2014-08-27 15:23:00,26,Female,United States,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 15:23:00,41,Male,Canada,No,Yes,500-1000,No,Yes,Not sure,Somewhat easy,No,No,Don't know,No
2014-08-27 15:23:00,27,Male,United States,No,Yes,More than 1000,No,Yes,No,Don't know,No,No,Yes,No
2014-08-27 15:23:00,31,Male,United States,Yes,Yes,26-100,Yes,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 15:23:00,25,Male,Germany,Yes,Yes,26-100,Yes,Yes,No,Somewhat easy,No,No,No,No
2014-08-27 15:23:00,26,Male,United States,No,Yes,Jun-25,No,Yes,No,Don't know,Yes,Yes,No,No
2014-08-27 15:23:00,27,Female,United States,Yes,Yes,More than 1000,Yes,Yes,Yes,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 15:23:00,42,Male,New Zealand,No,No,500-1000,No,Yes,Not sure,Don't know,No,No,Don't know,No
2014-08-27 15:24:00,25,Female,United States,No,Yes,Jun-25,No,Yes,Not sure,Somewhat difficult,Yes,No,Don't know,No
2014-08-27 15:24:00,33,Female,Sweden,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 15:24:00,40,Female,United States,Yes,Yes,More than 1000,No,No,No,Somewhat easy,Maybe,Maybe,Don't know,No
2014-08-27 15:24:00,31,Male,United States,No,No,More than 1000,No,Yes,No,Somewhat easy,Yes,No,Don't know,No
2014-08-27 15:24:00,26,Male,Canada,Yes,Yes,26-100,Yes,Yes,No,Very easy,No,No,Yes,No
2014-08-27 15:24:00,24,Female,United States,Yes,No,500-1000,No,No,No,Very difficult,Yes,Maybe,No,Yes
2014-08-27 15:25:00,29,Male,United States,No,No,More than 1000,No,No,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 15:25:00,48,Male,United Kingdom,No,No,26-100,No,Yes,No,Don't know,Maybe,Maybe,No,No
2014-08-27 15:25:00,35,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Very difficult,Maybe,Maybe,No,Yes
2014-08-27 15:25:00,32,Female,United States,No,No,100-500,No,Yes,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 15:25:00,29,Male,Canada,No,Yes,100-500,No,Yes,Not sure,Somewhat easy,Maybe,No,Yes,No
2014-08-27 15:26:00,26,Male,United States,Yes,Yes,Jun-25,No,Yes,Yes,Somewhat difficult,Maybe,No,No,No
2014-08-27 15:26:00,28,Male,United States,Yes,Yes,26-100,No,Yes,Yes,Don't know,Maybe,No,No,No
2014-08-27 15:26:00,23,Male,United States,No,No,More than 1000,No,Yes,No,Don't know,No,No,No,No
2014-08-27 15:26:00,35,Male,United States,Yes,Yes,100-500,No,Yes,Yes,Very difficult,Maybe,Maybe,No,Yes
2014-08-27 15:27:00,29,Male,Germany,Yes,Yes,26-100,No,Yes,No,Very easy,Maybe,No,Don't know,No
2014-08-27 15:27:00,26,Male,United States,Yes,No,Jun-25,No,Yes,Yes,Very easy,No,No,No,No
2014-08-27 15:27:00,33,Male,United States,Yes,Yes,26-100,Yes,Yes,Yes,Don't know,Yes,Maybe,Yes,No
2014-08-27 15:27:00,33,Male,United States,No,No,More than 1000,Yes,Yes,No,Don't know,Yes,No,Yes,No
2014-08-27 15:28:00,22,Male,Brazil,No,No,Jun-25,Yes,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-27 15:28:00,30,Female,Spain,Yes,No,500-1000,No,Yes,No,Don't know,Yes,Maybe,Don't know,No
2014-08-27 15:29:00,33,Male,United States,Yes,Yes,More than 1000,Yes,Yes,Yes,Somewhat easy,Yes,No,No,No
2014-08-27 15:29:00,31,Female,United States,Yes,Yes,More than 1000,No,No,Not sure,Very difficult,Yes,Maybe,No,No
2014-08-27 15:29:00,21,Male,United States,Yes,No,More than 1000,No,Yes,Not sure,Don't know,No,No,Don't know,Yes
2014-08-27 15:31:00,26,Female,United States,No,Yes,100-500,Yes,Yes,Not sure,Somewhat difficult,No,No,Yes,No
2014-08-27 15:31:00,30,Male,United States,Yes,No,Jun-25,No,Yes,No,Somewhat easy,Maybe,No,Don't know,No
2014-08-27 15:31:00,23,Male,India,No,No,Jun-25,No,Yes,No,Don't know,No,No,No,No
2014-08-27 15:31:00,34,Male,Finland,No,No,Jun-25,No,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-27 15:31:00,55,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Don't know,Yes,Maybe,No,Yes
2014-08-27 15:32:00,28,Male,Germany,Yes,Yes,01-May,Yes,Yes,No,Very easy,No,No,Yes,No
2014-08-27 15:32:00,26,Male,Uruguay,No,No,26-100,Yes,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 15:32:00,28,Male,New Zealand,Yes,Yes,Jun-25,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 15:34:00,32,Male,United Kingdom,Yes,Yes,Jun-25,No,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-27 15:34:00,28,Female,United States,No,Yes,More than 1000,No,No,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 15:34:00,21,Male,United States,No,No,Jun-25,No,No,Not sure,Don't know,No,No,Yes,No
2014-08-27 15:35:00,24,Male,United States,Yes,Yes,100-500,No,Yes,Yes,Somewhat difficult,Yes,No,No,Yes
2014-08-27 15:35:00,26,Female,United States,No,No,More than 1000,No,No,Not sure,Don't know,Maybe,No,Don't know,No
2014-08-27 15:35:00,23,Male,United States,No,No,More than 1000,No,No,No,Don't know,No,No,Don't know,No
2014-08-27 15:36:00,24,Female,United States,No,No,More than 1000,No,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 15:36:00,28,Male,Canada,No,No,100-500,Yes,Yes,No,Somewhat easy,Maybe,No,Yes,No
2014-08-27 15:38:00,24,Female,United States,Yes,Yes,Jun-25,No,Yes,No,Very easy,Yes,No,Yes,No
2014-08-27 15:38:00,33,Male,United States,No,Yes,01-May,Yes,Yes,No,Somewhat easy,Yes,Maybe,Don't know,No
2014-08-27 15:38:00,34,Male,United States,No,No,26-100,No,Yes,No,Don't know,Maybe,No,Don't know,No
2014-08-27 15:38:00,27,Female,United States,No,Yes,26-100,No,Yes,Not sure,Somewhat difficult,Maybe,Maybe,Don't know,No
2014-08-27 15:38:00,28,Male,United States,No,No,Jun-25,No,Yes,No,Don't know,No,No,Don't know,No
2014-08-27 15:39:00,26,Male,United States,No,No,More than 1000,No,Yes,Not sure,Don't know,No,No,Don't know,Yes
2014-08-27 15:40:00,20,Male,Australia,No,No,100-500,Yes,Yes,Not sure,Very easy,No,No,Don't know,No
2014-08-27 15:43:00,23,Female,United States,No,Yes,26-100,No,Yes,Yes,Don't know,Maybe,No,Don't know,No
2014-08-27 15:43:00,29,Male,United States,Yes,Yes,01-May,Yes,Yes,Yes,Somewhat easy,No,No,Yes,No
2014-08-27 15:43:00,26,Male,United Kingdom,Yes,No,Jun-25,No,Yes,No,Don't know,Maybe,Maybe,No,No
2014-08-27 15:43:00,36,Male,United States,No,No,More than 1000,Yes,Yes,No,Somewhat easy,Maybe,No,Don't know,No
2014-08-27 15:44:00,41,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,Yes,Yes
2014-08-27 15:44:00,33,Female,United States,No,No,100-500,Yes,Yes,No,Don't know,No,No,Yes,No
2014-08-27 15:46:00,23,Male,Canada,Yes,Yes,Jun-25,No,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 15:46:00,39,Male,United States,Yes,No,More than 1000,No,Yes,No,Don't know,Yes,No,No,Yes
2014-08-27 15:47:00,34,Male,United States,Yes,No,More than 1000,No,Yes,Not sure,Don't know,Maybe,No,Don't know,Yes
2014-08-27 15:47:00,26,Female,United States,No,Yes,100-500,No,Yes,Yes,Somewhat difficult,Yes,Maybe,No,Yes
2014-08-27 15:50:00,24,Male,United States,No,Yes,26-100,No,Yes,Yes,Don't know,No,No,Don't know,No
2014-08-27 15:51:00,37,Male,Canada,Yes,Yes,More than 1000,No,No,Yes,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 15:53:00,43,Male,United States,Yes,Yes,Jun-25,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 15:54:00,30,Male,United States,Yes,Yes,More than 1000,No,Yes,Yes,Very difficult,Yes,No,No,Yes
2014-08-27 15:55:00,34,Male,United States,No,Yes,Jun-25,No,Yes,Not sure,Don't know,Yes,Yes,Don't know,No
2014-08-27 15:55:00,27,Male,United States,Yes,Yes,100-500,No,Yes,Not sure,Don't know,Yes,No,Don't know,No
2014-08-27 15:55:00,36,Male,United States,No,No,More than 1000,No,Yes,No,Somewhat easy,No,No,Don't know,No
2014-08-27 15:56:00,27,Male,Brazil,No,No,Jun-25,No,Yes,Yes,Somewhat easy,Maybe,No,No,No
2014-08-27 15:58:00,35,Male,Netherlands,Yes,No,100-500,No,Yes,No,Don't know,Yes,No,Don't know,No
2014-08-27 15:59:00,32,Male,United Kingdom,No,No,Jun-25,No,Yes,No,Don't know,Maybe,No,Yes,No
2014-08-27 15:59:00,37,Male,United States,No,No,500-1000,No,Yes,No,Don't know,Maybe,Maybe,Don't know,No
2014-08-27 16:00:00,29,Male,United Kingdom,No,No,26-100,No,Yes,No,Don't know,No,No,Yes,No
2014-08-27 16:01:00,28,Male,United States,No,No,Jun-25,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,Don't know,No
2014-08-27 16:02:00,26,Female,United States,Yes,No,26-100,No,Yes,Not sure,Somewhat difficult,Maybe,Maybe,No,No
2014-08-27 16:03:00,27,Male,United States,Yes,Yes,Jun-25,Yes,Yes,No,Somewhat easy,Yes,No,Yes,No
2014-08-27 16:04:00,38,Male,United Kingdom,No,Yes,26-100,Yes,Yes,No,Somewhat easy,Maybe,Maybe,Yes,No
2014-08-27 16:06:00,57,Male,United States,Yes,Yes,More than 1000,No,Yes,Yes,Don't know,Maybe,No,No,No
2014-08-27 16:07:00,28,Male,United Kingdom,No,Yes,More than 1000,No,Yes,No,Very difficult,Yes,Maybe,No,No
2014-08-27 16:10:00,26,Male,France,No,No,Jun-25,No,Yes,Yes,Don't know,Maybe,No,No,No
2014-08-27 16:11:00,42,Female,Netherlands,No,Yes,100-500,Yes,Yes,Yes,Don't know,Yes,No,Don't know,No
2014-08-27 16:13:00,31,Male,United States,No,Yes,100-500,Yes,Yes,Yes,Very easy,No,No,Yes,No
2014-08-27 16:13:00,58,Male,United States,No,Yes,More than 1000,No,Yes,Yes,Somewhat easy,Maybe,No,Yes,No
2014-08-27 16:13:00,29,Male,United States,No,No,Jun-25,No,Yes,No,Very difficult,Yes,No,No,No
2014-08-27 16:14:00,39,Female,United Kingdom,No,Yes,More than 1000,No,Yes,Yes,Don't know,Yes,No,No,Yes
